No.;Time ;;Time 1;Time 2;Delay;;Delay 1;Delay 2;Jiter
5035;28,221502;;28,221502;28,221638;0,000136;;-0,000328;-5E-06;0,000323
5036;28,221638;;28,221638;28,222102;0,000464;;-5E-06;0,000401;0,000406
5037;28,222102;;28,222102;28,222571;0,000469;;0,000401;-0,001088;-0,001489
5038;28,222571;;28,222571;28,222639;6,8E-05;;-0,001088;0,001156;0,002244
5039;28,222639;;28,222639;28,223795;0,001156;;0,001156;0;-0,001156
5040;28,223795;;28,223795;28,223795;0;;0;0;0
5041;28,223795;;28,223795;28,223795;0;;0;0;0
5042;28,223795;;28,223795;28,223795;0;;0;0;0
5043;28,223795;;28,223795;28,223795;0;;0;-0,001352;-0,001352
5044;28,223795;;28,223795;28,223795;0;;-0,001352;0,001352;0,002704
5045;28,223795;;28,223795;28,225147;0,001352;;0,001352;0;-0,001352
5046;28,225147;;28,225147;28,225147;0;;0;0;0
5047;28,225147;;28,225147;28,225147;0;;0;-0,000338;-0,000338
5048;28,225147;;28,225147;28,225147;0;;-0,000338;0,000303;0,000641
5049;28,225147;;28,225147;28,225485;0,000338;;0,000303;-0,000457;-0,00076
5050;28,225485;;28,225485;28,22552;3,5E-05;;-0,000457;0,000492;0,000949
5051;28,22552;;28,22552;28,226012;0,000492;;0,000492;-0,000515;-0,001007
5052;28,226012;;28,226012;28,226012;0;;-0,000515;-0,011869;-0,011354
5053;28,226012;;28,226012;28,226527;0,000515;;-0,011869;-0,001509;0,01036
5054;28,226527;;28,226527;28,238911;0,012384;;-0,001509;0,01326;0,014769
5055;28,238911;;28,238911;28,252804;0,013893;;0,01326;0,000633;-0,012627
5056;28,252804;;28,252804;28,253437;0,000633;;0,000633;-0,000811;-0,001444
5057;28,253437;;28,253437;28,253437;0;;-0,000811;-0,010893;-0,010082
5058;28,253437;;28,253437;28,254248;0,000811;;-0,010893;-0,000153;0,01074
5059;28,254248;;28,254248;28,265952;0,011704;;-0,000153;0,011857;0,01201
5060;28,265952;;28,265952;28,277809;0,011857;;0,011857;0;-0,011857
5061;28,277809;;28,277809;28,277809;0;;0;0;0
5062;28,277809;;28,277809;28,277809;0;;0;-0,014411;-0,014411
5063;28,277809;;28,277809;28,277809;0;;-0,014411;0,005682;0,020093
5064;28,277809;;28,277809;28,29222;0,014411;;0,005682;0,008165;0,002483
5065;28,29222;;28,29222;28,300949;0,008729;;0,008165;0,000564;-0,007601
5066;28,300949;;28,300949;28,301513;0,000564;;0,000564;-0,000459;-0,001023
5067;28,301513;;28,301513;28,301513;0;;-0,000459;-0,011709;-0,01125
5068;28,301513;;28,301513;28,301972;0,000459;;-0,011709;0,001486;0,013195
5069;28,301972;;28,301972;28,31414;0,012168;;0,001486;0,010397;0,008911
5070;28,31414;;28,31414;28,324822;0,010682;;0,010397;0,000116;-0,010281
5071;28,324822;;28,324822;28,325107;0,000285;;0,000116;1,2E-05;-0,000104
5072;28,325107;;28,325107;28,325276;0,000169;;1,2E-05;-0,002114;-0,002126
5073;28,325276;;28,325276;28,325433;0,000157;;-0,002114;0,00189;0,004004
5074;28,325433;;28,325433;28,327704;0,002271;;0,00189;-9E-05;-0,00198
5075;28,327704;;28,327704;28,328085;0,000381;;-9E-05;9,9E-05;0,000189
5076;28,328085;;28,328085;28,328556;0,000471;;9,9E-05;-0,002397;-0,002496
5077;28,328556;;28,328556;28,328928;0,000372;;-0,002397;-0,003761;-0,001364
5078;28,328928;;28,328928;28,331697;0,002769;;-0,003761;0,005034;0,008795
5079;28,331697;;28,331697;28,338227;0,00653;;0,005034;0,000891;-0,004143
5080;28,338227;;28,338227;28,339723;0,001496;;0,000891;0,000605;-0,000286
5081;28,339723;;28,339723;28,340328;0,000605;;0,000605;-0,003372;-0,003977
5082;28,340328;;28,340328;28,340328;0;;-0,003372;0,00174;0,005112
5083;28,340328;;28,340328;28,3437;0,003372;;0,00174;0,001632;-0,000108
5084;28,3437;;28,3437;28,345332;0,001632;;0,001632;0;-0,001632
5085;28,345332;;28,345332;28,345332;0;;0;-0,007958;-0,007958
5086;28,345332;;28,345332;28,345332;0;;-0,007958;0,006528;0,014486
5087;28,345332;;28,345332;28,35329;0,007958;;0,006528;-0,001344;-0,007872
5088;28,35329;;28,35329;28,35472;0,00143;;-0,001344;0,002774;0,004118
5089;28,35472;;28,35472;28,357494;0,002774;;0,002774;0;-0,002774
5090;28,357494;;28,357494;28,357494;0;;0;-0,011164;-0,011164
5091;28,357494;;28,357494;28,357494;0;;-0,011164;0,008575;0,019739
5092;28,357494;;28,357494;28,368658;0,011164;;0,008575;0,002589;-0,005986
5093;28,368658;;28,368658;28,371247;0,002589;;0,002589;0;-0,002589
5094;28,371247;;28,371247;28,371247;0;;0;-0,001885;-0,001885
5095;28,371247;;28,371247;28,371247;0;;-0,001885;-0,009665;-0,00778
5096;28,371247;;28,371247;28,373132;0,001885;;-0,009665;0,006432;0,016097
5097;28,373132;;28,373132;28,384682;0,01155;;0,006432;0,005118;-0,001314
5098;28,384682;;28,384682;28,3898;0,005118;;0,005118;-0,000213;-0,005331
5099;28,3898;;28,3898;28,3898;0;;-0,000213;0,000213;0,000426
5100;28,3898;;28,3898;28,390013;0,000213;;0,000213;-0,013908;-0,014121
5101;28,390013;;28,390013;28,390013;0;;-0,013908;-0,004308;0,0096
5102;28,390013;;28,390013;28,403921;0,013908;;-0,004308;0,004444;0,008752
5103;28,403921;;28,403921;28,422137;0,018216;;0,004444;0,01338;0,008936
5104;28,422137;;28,422137;28,435909;0,013772;;0,01338;0,000202;-0,013178
5105;28,435909;;28,435909;28,436301;0,000392;;0,000202;0,00019;-1,2E-05
5106;28,436301;;28,436301;28,436491;0,00019;;0,00019;-0,013714;-0,013904
5107;28,436491;;28,436491;28,436491;0;;-0,013714;0,010286;0,024
5108;28,436491;;28,436491;28,450205;0,013714;;0,010286;0,003248;-0,007038
5109;28,450205;;28,450205;28,453633;0,003428;;0,003248;-0,000597;-0,003845
5110;28,453633;;28,453633;28,453813;0,00018;;-0,000597;0,000413;0,00101
5111;28,453813;;28,453813;28,45459;0,000777;;0,000413;-0,002543;-0,002956
5112;28,45459;;28,45459;28,454954;0,000364;;-0,002543;0,002503;0,005046
5113;28,454954;;28,454954;28,457861;0,002907;;0,002503;0,000404;-0,002099
5114;28,457861;;28,457861;28,458265;0,000404;;0,000404;-0,000305;-0,000709
5115;28,458265;;28,458265;28,458265;0;;-0,000305;-0,008303;-0,007998
5116;28,458265;;28,458265;28,45857;0,000305;;-0,008303;-0,001006;0,007297
5117;28,45857;;28,45857;28,467178;0,008608;;-0,001006;0,008002;0,009008
5118;28,467178;;28,467178;28,476792;0,009614;;0,008002;0,001467;-0,006535
5119;28,476792;;28,476792;28,478404;0,001612;;0,001467;9,3E-05;-0,001374
5120;28,478404;;28,478404;28,478549;0,000145;;9,3E-05;-0,000331;-0,000424
5121;28,478549;;28,478549;28,478601;5,2E-05;;-0,000331;0,000383;0,000714
5122;28,478601;;28,478601;28,478984;0,000383;;0,000383;-0,000424;-0,000807
5123;28,478984;;28,478984;28,478984;0;;-0,000424;8,1E-05;0,000505
5124;28,478984;;28,478984;28,479408;0,000424;;8,1E-05;-0,008278;-0,008359
5125;28,479408;;28,479408;28,479751;0,000343;;-0,008278;0,008621;0,016899
5126;28,479751;;28,479751;28,488372;0,008621;;0,008621;0;-0,008621
5127;28,488372;;28,488372;28,488372;0;;0;-0,000311;-0,000311
5128;28,488372;;28,488372;28,488372;0;;-0,000311;0,000231;0,000542
5129;28,488372;;28,488372;28,488683;0,000311;;0,000231;-0,004859;-0,00509
5130;28,488683;;28,488683;28,488763;8E-05;;-0,004859;0,003902;0,008761
5131;28,488763;;28,488763;28,493702;0,004939;;0,003902;0,000545;-0,003357
5132;28,493702;;28,493702;28,494739;0,001037;;0,000545;0,000492;-5,3E-05
5133;28,494739;;28,494739;28,495231;0,000492;;0,000492;-0,006817;-0,007309
5134;28,495231;;28,495231;28,495231;0;;-0,006817;-0,007087;-0,00027
5135;28,495231;;28,495231;28,502048;0,006817;;-0,007087;0,013547;0,020634
5136;28,502048;;28,502048;28,515952;0,013904;;0,013547;0,000357;-0,01319
5137;28,515952;;28,515952;28,516309;0,000357;;0,000357;-0,000897;-0,001254
5138;28,516309;;28,516309;28,516309;0;;-0,000897;-0,011781;-0,010884
5139;28,516309;;28,516309;28,517206;0,000897;;-0,011781;0,011866;0,023647
5140;28,517206;;28,517206;28,529884;0,012678;;0,011866;-0,000336;-0,012202
5141;28,529884;;28,529884;28,530696;0,000812;;-0,000336;0,000981;0,001317
5142;28,530696;;28,530696;28,531844;0,001148;;0,000981;0,000125;-0,000856
5143;28,531844;;28,531844;28,532011;0,000167;;0,000125;-0,012708;-0,012833
5144;28,532011;;28,532011;28,532053;4,2E-05;;-0,012708;-0,000989;0,011719
5145;28,532053;;28,532053;28,544803;0,01275;;-0,000989;0,013362;0,014351
5146;28,544803;;28,544803;28,558542;0,013739;;0,013362;0,000377;-0,012985
5147;28,558542;;28,558542;28,558919;0,000377;;0,000377;-0,000212;-0,000589
5148;28,558919;;28,558919;28,558919;0;;-0,000212;-0,01347;-0,013258
5149;28,558919;;28,558919;28,559131;0,000212;;-0,01347;0,013533;0,027003
5150;28,559131;;28,559131;28,572813;0,013682;;0,013533;2,4E-05;-0,013509
5151;28,572813;;28,572813;28,572962;0,000149;;2,4E-05;-0,000508;-0,000532
5152;28,572962;;28,572962;28,573087;0,000125;;-0,000508;-0,003608;-0,0031
5153;28,573087;;28,573087;28,57372;0,000633;;-0,003608;-0,004598;-0,00099
5154;28,57372;;28,57372;28,577961;0,004241;;-0,004598;0,007929;0,012527
5155;28,577961;;28,577961;28,5868;0,008839;;0,007929;0,000535;-0,007394
5156;28,5868;;28,5868;28,58771;0,00091;;0,000535;-0,000103;-0,000638
5157;28,58771;;28,58771;28,588085;0,000375;;-0,000103;7,4E-05;0,000177
5158;28,588085;;28,588085;28,588563;0,000478;;7,4E-05;-0,012186;-0,01226
5159;28,588563;;28,588563;28,588967;0,000404;;-0,012186;0,007978;0,020164
5160;28,588967;;28,588967;28,601557;0,01259;;0,007978;0,00309;-0,004888
5161;28,601557;;28,601557;28,606169;0,004612;;0,00309;0,000931;-0,002159
5162;28,606169;;28,606169;28,607691;0,001522;;0,000931;0,000591;-0,00034
5163;28,607691;;28,607691;28,608282;0,000591;;0,000591;-0,000389;-0,00098
5164;28,608282;;28,608282;28,608282;0;;-0,000389;-0,012457;-0,012068
5165;28,608282;;28,608282;28,608671;0,000389;;-0,012457;-0,045536;-0,033079
5166;28,608671;;28,608671;28,621517;0,012846;;-0,045536;0,057802;0,103338
5167;28,621517;;28,621517;28,679899;0,058382;;0,057802;0,00058;-0,057222
5168;28,679899;;28,679899;28,680479;0,00058;;0,00058;-0,000606;-0,001186
5169;28,680479;;28,680479;28,680479;0;;-0,000606;-7,1E-05;0,000535
5170;28,680479;;28,680479;28,681085;0,000606;;-7,1E-05;-0,000204;-0,000133
5171;28,681085;;28,681085;28,681762;0,000677;;-0,000204;7,6E-05;0,00028
5172;28,681762;;28,681762;28,682643;0,000881;;7,6E-05;0,000465;0,000389
5173;28,682643;;28,682643;28,683448;0,000805;;0,000465;-0,003041;-0,003506
5174;28,683448;;28,683448;28,683788;0,00034;;-0,003041;0,003381;0,006422
5175;28,683788;;28,683788;28,687169;0,003381;;0,003381;0;-0,003381
5176;28,687169;;28,687169;28,687169;0;;0;-0,000433;-0,000433
5177;28,687169;;28,687169;28,687169;0;;-0,000433;0,000284;0,000717
5178;28,687169;;28,687169;28,687602;0,000433;;0,000284;-0,007393;-0,007677
5179;28,687602;;28,687602;28,687751;0,000149;;-0,007393;0,007542;0,014935
5180;28,687751;;28,687751;28,695293;0,007542;;0,007542;0;-0,007542
5181;28,695293;;28,695293;28,695293;0;;0;-0,005391;-0,005391
5182;28,695293;;28,695293;28,695293;0;;-0,005391;0,002642;0,008033
5183;28,695293;;28,695293;28,700684;0,005391;;0,002642;0,001182;-0,00146
5184;28,700684;;28,700684;28,703433;0,002749;;0,001182;-0,009259;-0,010441
5185;28,703433;;28,703433;28,705;0,001567;;-0,009259;0,010033;0,019292
5186;28,705;;28,705;28,715826;0,010826;;0,010033;-0,014278;-0,024311
5187;28,715826;;28,715826;28,716619;0,000793;;-0,014278;0,014828;0,029106
5188;28,716619;;28,716619;28,73169;0,015071;;0,014828;-0,000569;-0,015397
5189;28,73169;;28,73169;28,731933;0,000243;;-0,000569;0,000812;0,001381
5190;28,731933;;28,731933;28,732745;0,000812;;0,000812;0;-0,000812
5191;28,732745;;28,732745;28,732745;0;;0;0;0
5192;28,732745;;28,732745;28,732745;0;;0;-0,012376;-0,012376
5193;28,732745;;28,732745;28,732745;0;;-0,012376;0,007694;0,02007
5194;28,732745;;28,732745;28,745121;0,012376;;0,007694;0,003912;-0,003782
5195;28,745121;;28,745121;28,749803;0,004682;;0,003912;0,00077;-0,003142
5196;28,749803;;28,749803;28,750573;0,00077;;0,00077;-0,000684;-0,001454
5197;28,750573;;28,750573;28,750573;0;;-0,000684;0,000684;0,001368
5198;28,750573;;28,750573;28,751257;0,000684;;0,000684;0;-0,000684
5199;28,751257;;28,751257;28,751257;0;;0;-0,00018;-0,00018
5200;28,751257;;28,751257;28,751257;0;;-0,00018;-0,001441;-0,001261
5201;28,751257;;28,751257;28,751437;0,00018;;-0,001441;0,001621;0,003062
5202;28,751437;;28,751437;28,753058;0,001621;;0,001621;-0,000201;-0,001822
5203;28,753058;;28,753058;28,753058;0;;-0,000201;0,00015;0,000351
5204;28,753058;;28,753058;28,753259;0,000201;;0,00015;5,1E-05;-9,9E-05
5205;28,753259;;28,753259;28,75331;5,1E-05;;5,1E-05;-0,000338;-0,000389
5206;28,75331;;28,75331;28,75331;0;;-0,000338;-0,013133;-0,012795
5207;28,75331;;28,75331;28,753648;0,000338;;-0,013133;-0,020387;-0,007254
5208;28,753648;;28,753648;28,767119;0,013471;;-0,020387;0,03349;0,053877
5209;28,767119;;28,767119;28,800977;0,033858;;0,03349;0,000368;-0,033122
5210;28,800977;;28,800977;28,801345;0,000368;;0,000368;-0,000589;-0,000957
5211;28,801345;;28,801345;28,801345;0;;-0,000589;0,000589;0,001178
5212;28,801345;;28,801345;28,801934;0,000589;;0,000589;-0,000492;-0,001081
5213;28,801934;;28,801934;28,801934;0;;-0,000492;0,000492;0,000984
5214;28,801934;;28,801934;28,802426;0,000492;;0,000492;-0,000347;-0,000839
5215;28,802426;;28,802426;28,802426;0;;-0,000347;-0,000625;-0,000278
5216;28,802426;;28,802426;28,802773;0,000347;;-0,000625;0,000972;0,001597
5217;28,802773;;28,802773;28,803745;0,000972;;0,000972;0;-0,000972
5218;28,803745;;28,803745;28,803745;0;;0;-0,0003;-0,0003
5219;28,803745;;28,803745;28,803745;0;;-0,0003;-0,003507;-0,003207
5220;28,803745;;28,803745;28,804045;0,0003;;-0,003507;-0,036004;-0,032497
5221;28,804045;;28,804045;28,807852;0,003807;;-0,036004;0,0356;0,071604
5222;28,807852;;28,807852;28,847663;0,039811;;0,0356;0,004211;-0,031389
5223;28,847663;;28,847663;28,851874;0,004211;;0,004211;0;-0,004211
5224;28,851874;;28,851874;28,851874;0;;0;-0,000163;-0,000163
5225;28,851874;;28,851874;28,851874;0;;-0,000163;0,000129;0,000292
5226;28,851874;;28,851874;28,852037;0,000163;;0,000129;3,4E-05;-9,5E-05
5227;28,852037;;28,852037;28,852071;3,4E-05;;3,4E-05;-9,1E-05;-0,000125
5228;28,852071;;28,852071;28,852071;0;;-9,1E-05;9,1E-05;0,000182
5229;28,852071;;28,852071;28,852162;9,1E-05;;9,1E-05;0;-9,1E-05
5230;28,852162;;28,852162;28,852162;0;;0;-0,000273;-0,000273
5231;28,852162;;28,852162;28,852162;0;;-0,000273;8,2E-05;0,000355
5232;28,852162;;28,852162;28,852435;0,000273;;8,2E-05;-8,2E-05;-0,000164
5233;28,852435;;28,852435;28,852626;0,000191;;-8,2E-05;-0,00054;-0,000458
5234;28,852626;;28,852626;28,852899;0,000273;;-0,00054;0,000485;0,001025
5235;28,852899;;28,852899;28,853712;0,000813;;0,000485;-0,000415;-0,0009
5236;28,853712;;28,853712;28,85404;0,000328;;-0,000415;0,000743;0,001158
5237;28,85404;;28,85404;28,854783;0,000743;;0,000743;-0,011333;-0,012076
5238;28,854783;;28,854783;28,854783;0;;-0,011333;-0,105753;-0,09442
5239;28,854783;;28,854783;28,866116;0,011333;;-0,105753;0,116577;0,22233
5240;28,866116;;28,866116;28,983202;0,117086;;0,116577;0,000509;-0,116068
5241;28,983202;;28,983202;28,983711;0,000509;;0,000509;-0,000498;-0,001007
5242;28,983711;;28,983711;28,983711;0;;-0,000498;0,000498;0,000996
5243;28,983711;;28,983711;28,984209;0,000498;;0,000498;0;-0,000498
5244;28,984209;;28,984209;28,984209;0;;0;-0,001281;-0,001281
5245;28,984209;;28,984209;28,984209;0;;-0,001281;0,001281;0,002562
5246;28,984209;;28,984209;28,98549;0,001281;;0,001281;0;-0,001281
5247;28,98549;;28,98549;28,98549;0;;0;-0,009565;-0,009565
5248;28,98549;;28,98549;28,98549;0;;-0,009565;0,009565;0,01913
5249;28,98549;;28,98549;28,995055;0,009565;;0,009565;0;-0,009565
5250;28,995055;;28,995055;28,995055;0;;0;0;0
5251;28,995055;;28,995055;28,995055;0;;0;0;0
5252;28,995055;;28,995055;28,995055;0;;0;0;0
5253;28,995055;;28,995055;28,995055;0;;0;0;0
5254;28,995055;;28,995055;28,995055;0;;0;-0,000401;-0,000401
5255;28,995055;;28,995055;28,995055;0;;-0,000401;-0,003903;-0,003502
5256;28,995055;;28,995055;28,995456;0,000401;;-0,003903;-0,00369;0,000213
5257;28,995456;;28,995456;28,99976;0,004304;;-0,00369;0,007446;0,011136
5258;28,99976;;28,99976;29,007754;0,007994;;0,007446;0,000548;-0,006898
5259;29,007754;;29,007754;29,008302;0,000548;;0,000548;-0,000184;-0,000732
5260;29,008302;;29,008302;29,008302;0;;-0,000184;-0,000522;-0,000338
5261;29,008302;;29,008302;29,008486;0,000184;;-0,000522;0,000706;0,001228
5262;29,008486;;29,008486;29,009192;0,000706;;0,000706;0;-0,000706
5263;29,009192;;29,009192;29,009192;0;;0;0;0
5264;29,009192;;29,009192;29,009192;0;;0;0;0
5265;29,009192;;29,009192;29,009192;0;;0;0;0
5266;29,009192;;29,009192;29,009192;0;;0;-0,000551;-0,000551
5267;29,009192;;29,009192;29,009192;0;;-0,000551;0,000406;0,000957
5268;29,009192;;29,009192;29,009743;0,000551;;0,000406;-0,000619;-0,001025
5269;29,009743;;29,009743;29,009888;0,000145;;-0,000619;0,000764;0,001383
5270;29,009888;;29,009888;29,010652;0,000764;;0,000764;0;-0,000764
5271;29,010652;;29,010652;29,010652;0;;0;-0,000362;-0,000362
5272;29,010652;;29,010652;29,010652;0;;-0,000362;5,9E-05;0,000421
5273;29,010652;;29,010652;29,011014;0,000362;;5,9E-05;-0,000152;-0,000211
5274;29,011014;;29,011014;29,011317;0,000303;;-0,000152;-0,009997;-0,009845
5275;29,011317;;29,011317;29,011772;0,000455;;-0,009997;-0,002928;0,007069
5276;29,011772;;29,011772;29,022224;0,010452;;-0,002928;-0,002142;0,000786
5277;29,022224;;29,022224;29,035604;0,01338;;-0,002142;0,011978;0,01412
5278;29,035604;;29,035604;29,051126;0,015522;;0,011978;-0,007384;-0,019362
5279;29,051126;;29,051126;29,05467;0,003544;;-0,007384;-0,026445;-0,019061
5280;29,05467;;29,05467;29,065598;0,010928;;-0,026445;0,037053;0,063498
5281;29,065598;;29,065598;29,102971;0,037373;;0,037053;-0,013343;-0,050396
5282;29,102971;;29,102971;29,103291;0,00032;;-0,013343;-0,0134;-5,7E-05
5283;29,103291;;29,103291;29,116954;0,013663;;-0,0134;0,013911;0,027311
5284;29,116954;;29,116954;29,144017;0,027063;;0,013911;0,001525;-0,012386
5285;29,144017;;29,144017;29,157169;0,013152;;0,001525;0,011297;0,009772
5286;29,157169;;29,157169;29,168796;0,011627;;0,011297;-0,000359;-0,011656
5287;29,168796;;29,168796;29,169126;0,00033;;-0,000359;-7E-06;0,000352
5288;29,169126;;29,169126;29,169815;0,000689;;-7E-06;-0,006744;-0,006737
5289;29,169815;;29,169815;29,170511;0,000696;;-0,006744;0,006834;0,013578
5290;29,170511;;29,170511;29,177951;0,00744;;0,006834;-0,00119;-0,008024
5291;29,177951;;29,177951;29,178557;0,000606;;-0,00119;0,001796;0,002986
5292;29,178557;;29,178557;29,180353;0,001796;;0,001796;0;-0,001796
5293;29,180353;;29,180353;29,180353;0;;0;0;0
5294;29,180353;;29,180353;29,180353;0;;0;0;0
5295;29,180353;;29,180353;29,180353;0;;0;0;0
5296;29,180353;;29,180353;29,180353;0;;0;0;0
5297;29,180353;;29,180353;29,180353;0;;0;0;0
5298;29,180353;;29,180353;29,180353;0;;0;-0,00052;-0,00052
5299;29,180353;;29,180353;29,180353;0;;-0,00052;0,000494;0,001014
5300;29,180353;;29,180353;29,180873;0,00052;;0,000494;-0,000888;-0,001382
5301;29,180873;;29,180873;29,180899;2,6E-05;;-0,000888;-0,001409;-0,000521
5302;29,180899;;29,180899;29,181813;0,000914;;-0,001409;0,002323;0,003732
5303;29,181813;;29,181813;29,184136;0,002323;;0,002323;0;-0,002323
5304;29,184136;;29,184136;29,184136;0;;0;0;0
5305;29,184136;;29,184136;29,184136;0;;0;0;0
5306;29,184136;;29,184136;29,184136;0;;0;0;0
5307;29,184136;;29,184136;29,184136;0;;0;-0,000353;-0,000353
5308;29,184136;;29,184136;29,184136;0;;-0,000353;0,000144;0,000497
5309;29,184136;;29,184136;29,184489;0,000353;;0,000144;-0,016517;-0,016661
5310;29,184489;;29,184489;29,184698;0,000209;;-0,016517;0,003372;0,019889
5311;29,184698;;29,184698;29,201424;0,016726;;0,003372;0,012963;0,009591
5312;29,201424;;29,201424;29,214778;0,013354;;0,012963;0,000116;-0,012847
5313;29,214778;;29,214778;29,215169;0,000391;;0,000116;0,000275;0,000159
5314;29,215169;;29,215169;29,215444;0,000275;;0,000275;0;-0,000275
5315;29,215444;;29,215444;29,215444;0;;0;-0,013092;-0,013092
5316;29,215444;;29,215444;29,215444;0;;-0,013092;-0,006446;0,006646
5317;29,215444;;29,215444;29,228536;0,013092;;-0,006446;0,019373;0,025819
5318;29,228536;;29,228536;29,248074;0,019538;;0,019373;-0,000489;-0,019862
5319;29,248074;;29,248074;29,248239;0,000165;;-0,000489;0,000654;0,001143
5320;29,248239;;29,248239;29,248893;0,000654;;0,000654;-0,00054;-0,001194
5321;29,248893;;29,248893;29,248893;0;;-0,00054;0,00054;0,00108
5322;29,248893;;29,248893;29,249433;0,00054;;0,00054;0;-0,00054
5323;29,249433;;29,249433;29,249433;0;;0;0;0
5324;29,249433;;29,249433;29,249433;0;;0;0;0
5325;29,249433;;29,249433;29,249433;0;;0;-0,000375;-0,000375
5326;29,249433;;29,249433;29,249433;0;;-0,000375;0,000284;0,000659
5327;29,249433;;29,249433;29,249808;0,000375;;0,000284;8,9E-05;-0,000195
5328;29,249808;;29,249808;29,249899;9,1E-05;;8,9E-05;2E-06;-8,7E-05
5329;29,249899;;29,249899;29,249901;2E-06;;2E-06;-0,000197;-0,000199
5330;29,249901;;29,249901;29,249901;0;;-0,000197;7,2E-05;0,000269
5331;29,249901;;29,249901;29,250098;0,000197;;7,2E-05;4,4E-05;-2,8E-05
5332;29,250098;;29,250098;29,250223;0,000125;;4,4E-05;4,7E-05;3E-06
5333;29,250223;;29,250223;29,250304;8,1E-05;;4,7E-05;-0,011779;-0,011826
5334;29,250304;;29,250304;29,250338;3,4E-05;;-0,011779;-0,028321;-0,016542
5335;29,250338;;29,250338;29,262151;0,011813;;-0,028321;0,040134;0,068455
5336;29,262151;;29,262151;29,302285;0,040134;;0,040134;0;-0,040134
5337;29,302285;;29,302285;29,302285;0;;0;0;0
5338;29,302285;;29,302285;29,302285;0;;0;0;0
5339;29,302285;;29,302285;29,302285;0;;0;0;0
5340;29,302285;;29,302285;29,302285;0;;0;0;0
5341;29,302285;;29,302285;29,302285;0;;0;-0,000438;-0,000438
5342;29,302285;;29,302285;29,302285;0;;-0,000438;0,000438;0,000876
5343;29,302285;;29,302285;29,302723;0,000438;;0,000438;-0,013448;-0,013886
5344;29,302723;;29,302723;29,302723;0;;-0,013448;-0,039162;-0,025714
5345;29,302723;;29,302723;29,316171;0,013448;;-0,039162;0,043648;0,08281
5346;29,316171;;29,316171;29,368781;0,05261;;0,043648;0,008375;-0,035273
5347;29,368781;;29,368781;29,377743;0,008962;;0,008375;0,000587;-0,007788
5348;29,377743;;29,377743;29,37833;0,000587;;0,000587;-0,002468;-0,003055
5349;29,37833;;29,37833;29,37833;0;;-0,002468;0,001904;0,004372
5350;29,37833;;29,37833;29,380798;0,002468;;0,001904;0,000564;-0,00134
5351;29,380798;;29,380798;29,381362;0,000564;;0,000564;-0,000476;-0,00104
5352;29,381362;;29,381362;29,381362;0;;-0,000476;9,4E-05;0,00057
5353;29,381362;;29,381362;29,381838;0,000476;;9,4E-05;-7,6E-05;-0,00017
5354;29,381838;;29,381838;29,38222;0,000382;;-7,6E-05;-0,000653;-0,000577
5355;29,38222;;29,38222;29,382678;0,000458;;-0,000653;-0,00014;0,000513
5356;29,382678;;29,382678;29,383789;0,001111;;-0,00014;-0,008493;-0,008353
5357;29,383789;;29,383789;29,38504;0,001251;;-0,008493;0,009744;0,018237
5358;29,38504;;29,38504;29,394784;0,009744;;0,009744;0;-0,009744
5359;29,394784;;29,394784;29,394784;0;;0;0;0
5360;29,394784;;29,394784;29,394784;0;;0;0;0
5361;29,394784;;29,394784;29,394784;0;;0;0;0
5362;29,394784;;29,394784;29,394784;0;;0;0;0
5363;29,394784;;29,394784;29,394784;0;;0;0;0
5364;29,394784;;29,394784;29,394784;0;;0;-0,000495;-0,000495
5365;29,394784;;29,394784;29,394784;0;;-0,000495;0,000372;0,000867
5366;29,394784;;29,394784;29,395279;0,000495;;0,000372;0,000123;-0,000249
5367;29,395279;;29,395279;29,395402;0,000123;;0,000123;0;-0,000123
5368;29,395402;;29,395402;29,395402;0;;0;-0,000294;-0,000294
5369;29,395402;;29,395402;29,395402;0;;-0,000294;0,00029;0,000584
5370;29,395402;;29,395402;29,395696;0,000294;;0,00029;4E-06;-0,000286
5371;29,395696;;29,395696;29,3957;4E-06;;4E-06;-0,000421;-0,000425
5372;29,3957;;29,3957;29,3957;0;;-0,000421;-0,013664;-0,013243
5373;29,3957;;29,3957;29,396121;0,000421;;-0,013664;0,001897;0,015561
5374;29,396121;;29,396121;29,410206;0,014085;;0,001897;-0,013244;-0,015141
5375;29,410206;;29,410206;29,422394;0,012188;;-0,013244;0,025026;0,03827
5376;29,422394;;29,422394;29,447826;0,025432;;0,025026;-0,00039;-0,025416
5377;29,447826;;29,447826;29,448232;0,000406;;-0,00039;0,000667;0,001057
5378;29,448232;;29,448232;29,449028;0,000796;;0,000667;-0,006502;-0,007169
5379;29,449028;;29,449028;29,449157;0,000129;;-0,006502;0,00584;0,012342
5380;29,449157;;29,449157;29,455788;0,006631;;0,00584;-0,00033;-0,00617
5381;29,455788;;29,455788;29,456579;0,000791;;-0,00033;0,001121;0,001451
5382;29,456579;;29,456579;29,4577;0,001121;;0,001121;0;-0,001121
5383;29,4577;;29,4577;29,4577;0;;0;0;0
5384;29,4577;;29,4577;29,4577;0;;0;0;0
5385;29,4577;;29,4577;29,4577;0;;0;0;0
5386;29,4577;;29,4577;29,4577;0;;0;-0,000287;-0,000287
5387;29,4577;;29,4577;29,4577;0;;-0,000287;-0,014387;-0,0141
5388;29,4577;;29,4577;29,457987;0,000287;;-0,014387;-0,052541;-0,038154
